Codigo,Prateleira,Autor,Titulo,Cidade,Editora,Ano Publicação,Genero,Origem,Quantidade Volumes
278,Ficção,"Verne, Julio",Cinco semanas em balão,São Paulo,Hemus,1982,Ficção,Doacao,1
296,Lit. Inf. Juvenil,"Nunes, Lygia Bojunga","Bolsa Amarela, A ",Rio de Janeiro,Agir,1988,Lit. Inf  Juvenil,,1
326,Lit. Inf. Juvenil,"Nunes, Lygia Bojunga","Bolsa Amarela, A ",Rio de Janeiro,Agir,1988,Lit. Inf  Juvenil,Governo,1
332,Lit. Inf. Juvenil,"Nunes, Lygia Bojunga","Bolsa Amarela, A ",Rio de Janeiro,Agir,1988,Lit. Inf  Juvenil,Governo,1
344,Lit. Inf. Juvenil,"Nunes, Lygia Bojunga","Casa da Madrinha, A",Rio de Janeiro,Agir,1986,Lit. Inf  Juvenil,Governo,1
359,Lit. Inf. Juvenil,"Nunes, Lygia Bojunga",Corda Bamba,Rio de Janeiro,Agir,1988,Lit. Inf  Juvenil,Doacao,1
360,Lit. Inf. Juvenil,"Nunes, Lygia Bojunga",Corda Bamba,Rio de Janeiro,Agir,1988,Lit. Inf  Juvenil,Doacao,1
373,Lit. Inf. Juvenil,"Bojunga, Lygia",Angélica,Rio de Janeiro,Casa Lygia Bojunga,2004,Lit. Inf  Juvenil,Governo,1
440,Lit. Inf. Juvenil,"Vieira, Regina","Mistério do Rabanete Vermelho, O",São Paulo,do Brasil,1985,Lit. Inf  Juvenil,Governo,1
445,Lit. Inf  Juvenil,"Galdino, Luiz","Demonio da meia-noite, O",São Paulo,Moderna,1993,Lit. Inf  Juvenil,,1
449,Lit. Inf  Juvenil,"Galdino, Luiz","Demonio da meia-noite, O",São Paulo,Moderna,1993,Lit. Inf  Juvenil,,1
455,Lit. Inf  Juvenil,"Galdino, Luiz","Demonio da meia-noite, O",São Paulo,Moderna,1993,Lit. Inf  Juvenil,,1
465,Lit. Inf  Juvenil,"Galdino, Luiz","Demonio da meia-noite, O",São Paulo,Moderna,1993,Lit. Inf  Juvenil,,1
466,Lit. Inf  Juvenil,"Galdino, Luiz","Demonio da meia-noite, O",São Paulo,Moderna,1995,Lit. Inf  Juvenil,,1
472,Lit. Inf. Juvenil,"Chiavenato, José Julio",Doce Manuela,São Paulo,Moderna,1992,Lit. Inf  Juvenil,,1
492,Lit. Inf. Juvenil,"Kupstas, Marcia",Crescer é Perigoso,São Paulo,Moderna,1986,Lit. Inf  Juvenil,Doacao,1
493,Lit. Inf. Juvenil,"Kupstas, Marcia",Crescer é Perigoso,São Paulo,Moderna,1986,Lit. Inf  Juvenil,Doacao,1
496,Lit. Inf. Juvenil,"Kupstas, Marcia",Crescer é Perigoso,São Paulo,Moderna,1986,Lit. Inf  Juvenil,Doacao,1
504,Lit. Inf. Juvenil,"Kupstas, Marcia",Crescer é Perigoso,São Paulo,Moderna,1986,Lit. Inf  Juvenil,Doacao,1
507,Lit. Inf. Juvenil,"Kupstas, Marcia",Crescer é Perigoso,São Paulo,Moderna,1986,Lit. Inf  Juvenil,Doacao,1
515,Lit. Inf  Juvenil,"Nicolelis, Giselda Laporta",Pássaro contra a Vidraça,São Paulo,Moderna ,1992,Lit. Inf  Juvenil,Governo,1
546,Lit. Inf. Juvenil,"Kupstas, Marcia","Preciso lutar, É ",São Paulo,FTD,1994,Lit. Inf  Juvenil,Governo,1
548,Lit. Inf. Juvenil,"Kupstas, Marcia","Preciso lutar, É ",São Paulo,FTD,1994,Lit. Inf  Juvenil,Governo,1
560,Lit. Inf. Juvenil,"Carr, Stella","Monstro do Morumbi, O",São Paulo,Moderna,1984,Lit. Inf  Juvenil,,1
571,Lit. Inf. Juvenil,"Carr, Stella","Monstro do Morumbi, O",São Paulo,Moderna,1984,Lit. Inf  Juvenil,,1
581,Lit. Inf. Juvenil,"Carr, Stella","Monstro do Morumbi, O",São Paulo,Moderna,1984,Lit. Inf  Juvenil,,1
622,Lit. Inf. Juvenil,"Viana, Vivina de Assis",Sabe de uma coisa?: Diário de uma adolescente,São Paulo,Atual,1989,Lit. Inf  Juvenil,Governo,1
634,Lit. Inf. Juvenil,"Magalhães, Roberto","Orelhinha Orelhuda sabe nada, sabe tudo!",São Paulo,do Brasil,1985,Lit. Inf  Juvenil,,1
635,Lit. Inf. Juvenil,"Magalhães, Roberto","Orelhinha Orelhuda sabe nada, sabe tudo!",São Paulo,do Brasil,1985,Lit. Inf  Juvenil,,1
644,Lit. Inf. Juvenil,"Magalhães, Roberto","Orelhinha Orelhuda sabe nada, sabe tudo!",São Paulo,do Brasil,1985,Lit. Inf  Juvenil,,1
665,Lit. Inf. Juvenil,"Galdino, Luiz",Sacici siriri sici,São Paulo,do Brasil,1985,Lit. Inf  Juvenil,,1
668,Lit. Inf. Juvenil,"Galdino, Luiz",Sacici siriri sici,São Paulo,do Brasil,1985,Lit. Inf  Juvenil,,1
693,Lit. Inf. Juvenil,"Fittipaldi, Ciça",Cada ponto aumenta um conto,São Paulo,Ed. Brasil,1986,Lit. Inf  Juvenil,Doacao,1
713,Diversos,"Rubira, Manoel Carlos","Ligia, Menina",São Paulo,do Brasil,1985,Lit. Inf  Juvenil,Governo,1
762,Lit. Inf. Juvenil,"Furtado, Maria Cristina",Flor de Maio,São Paulo,Brasil S/A,,Lit. Inf. Juvenil,,1
769,Lit. Inf. Juvenil,"Furtado, Maria Cristina",Flor de Maio,São Paulo,Brasil S/A,,Lit. Inf. Juvenil,,1
773,Lit. Inf. Juvenil,"Furtado, Maria Cristina",Flor de Maio,São Paulo,Brasil S/A,,Lit. Inf  Juvenil,,1
788,Lit. Inf. Juvenil,"Carneiro, Caio Porfírio",Profissão: Esperança,São Paulo,Ed. Brasil,1985,Lit. Inf  Juvenil,Governo,1
819,Lit. Inf. Juvenil,"Bandeira, Pedro","Droga da Obediência, A",São Paulo,Moderna,1992,Lit. Inf  Juvenil,Doacao,1
948,Lit. Inf. Juvenil,"Agostinho, Cristina",Pai sem terno e gravata,São Paulo,Moderna ,1992,Lit. Inf  Juvenil,,1
953,Lit. Inf. Juvenil,"Agostinho, Cristina",Pai sem terno e gravata,São Paulo,Moderna ,1992,Lit. Inf  Juvenil,,1
983,Lit. Inf. Juvenil,"Telles, Carlos Queiroz","Rock das Estrelas, O",São Paulo,Moderna,1993,Lit. Inf  Juvenil,Governo,1
986,Lit. Inf. Juvenil,"Telles, Carlos Queiroz","Rock das Estrelas, O",São Paulo,Moderna,1993,Lit. Inf  Juvenil,Governo,1
989,Lit. Inf. Juvenil,"Telles, Carlos Queiroz","Rock das Estrelas, O",São Paulo,Moderna,1993,Lit. Inf  Juvenil,Governo,1
992,Lit. Inf. Juvenil,"Telles, Carlos Queiroz","Rock das Estrelas, O",São Paulo,Moderna,1993,Lit. Inf  Juvenil,Governo,1
994,Lit. Inf. Juvenil,"Telles, Carlos Queiroz","Rock das Estrelas, O",São Paulo,Moderna,1993,Lit. Inf  Juvenil,Governo,1
1039,Lit. Inf. Juvenil,"Bloch, Pedro","Segredo de Taquinho, O",São Paulo,Nacional ,1984,Lit. Inf  Juvenil,,1
1043,Lit. Inf. Juvenil,"Bloch, Pedro","Segredo de Taquinho, O",São Paulo,Nacional ,1984,Lit. Inf  Juvenil,,1
1058,Lit Inf. Juvenil,"Bloch, Pedro","Garotão, O",São Paulo,Nacional,1987,Lit. Inf  Juvenil,Doacao,1
1086,Lit. Inf  Juvenil,"Guimarães, José","Avião que não sabia voar, O",São Paulo,Nacional,1984,Lit. Inf  Juvenil,,1
1089,Lit. Inf  Juvenil,"Guimarães, José","Avião que não sabia voar, O",São Paulo,Nacional,1984,Lit. Inf  Juvenil,,1
1091,Lit. Inf  Juvenil,"Guimarães, José","Avião que não sabia voar, O",São Paulo,Nacional,1984,Lit. Inf  Juvenil,,1
1092,Lit. Inf  Juvenil,"Guimarães, José","Avião que não sabia voar, O",São Paulo,Nacional,1984,Lit. Inf  Juvenil,,1
1092,Lit. Inf  Juvenil,"Guimarães, José","Avião que não sabia voar, O",São Paulo,Nacional,1984,Lit. Inf  Juvenil,,1
1136,Lit. Inf. Juvenil,"Donato, Hernâni",Proezas e Vitórias do Menino Caná,São Paulo,Nacional ,1984,Lit. Inf  Juvenil,Governo,1
1137,Lit. Inf. Juvenil,"Donato, Hernâni",Proezas e Vitórias do Menino Caná,São Paulo,Nacional ,1984,Lit. Inf  Juvenil,Governo,1
1139,Lit. Inf. Juvenil,"Silveira, Helena","Cachorrinha Cósmica, A",São Paulo,Nacional,1984,Lit. Inf  Juvenil,Governo,1
1146,Lit. Inf. Juvenil,"Maranhão, Haroldo","Começo da Cuca, O",São Paulo,Nacional,1985,Lit. Inf  Juvenil,,1
1408,Ficção,"Rezende, Stella Maris","Sobrinha  do  poeta, A ",São Paulo,Globo Livros,2018,Lit. Inf  Juvenil,Governo,1
1428,Lit. Inf. Juvenil,"Corrêa, Viriato",Meu Torrão,São Paulo,Cia Editora Nacional,1982,Lit. Inf  Juvenil,Doacao,1
1440,Lit. Inf. Juvenil,"Corrêa, Viriato","Macacada, A",São Paulo,Nacional,1982,Lit. Inf  Juvenil,,1
1485,Lit. Inf. Juvenil,"José, Ganymedes",Super G,São Paulo,Moderna ,1983,Lit. Inf  Juvenil,Governo,1
1519,Contos,Amadeu Amaral,Novelas e Contos,São Paulo,Hucitec,1982,Contos,Governo,2
1540,Romance,"Homem, Homero",Menino de Asas,São Paulo,Ática,1981,Romance,,1
1679,Lit. Inf. Juvenil,"Almeida, Ivan Engler de","Peixinho Sonhador, O",São Paulo,do Brasil,,Lit. Inf  Juvenil,Doacao,1
1695,Lit. Inf. Juvenil,"Marins, Francisco","Mistério dos Morros Dourados, O",São Paulo,Ática,1985,Lit. Inf  Juvenil,Governo,1
1798,Lit. Inf. Juvenil,"Druon, Maurice","Menino do Dedo Verde, O",Rio de Janeiro,JOsé Olympio,1978,Lit. Inf  Juvenil,Doacao,1
1819,Lit. Inf  Juvenil,"Twain, Mark",Aventuras de Huck,São Paulo,Brasiliense,1987,Lit. Inf  Juvenil,Governo,1
1820,Lit. Inf  Juvenil,"Twain, Mark",Aventuras de Huck,São Paulo,Brasiliense,1987,Lit. Inf  Juvenil,Governo,1
1825,Romance,"Hemingway, Ernest","Velho e o Mar, O",Rio de Janeiro,Civ. Brasileira,1987,Romance,Governo,1
1831,Romance,"Rego, José Lins do","Moleque Ricardo, O",Rio de Janeiro,J. Olympio,1982,Romance,Doacao,1
1841,Romance,"Rego, José Lins do",Menino de Engenho,Rio de Janeiro,Nova Fronteira,1984,Romance,Doacao,1
1890,Lit. Inf. Juvenil,"Bandeira, Pedro","Marca de uma Lágrima, A",São Paulo,Moderna,1986,Lit. Inf  Juvenil,Doacao,1
1893,Lit. Inf. Juvenil,"Bandeira, Pedro","Marca de uma Lágrima, A",São Paulo,Moderna,1986,Lit. Inf  Juvenil,Doacao,1
1907,Lit. Inf. Juvenil,"Bassi, Naava","Brinquedotecas, As",São Paulo,do Brasil,,Lit. Inf  Juvenil,Doacao,1
1912,Lit. Inf. Juvenil,"Bassi, Naava","Brinquedotecas, As",São Paulo,do Brasil,,Lit. Inf  Juvenil,Doacao,1
1918,Lit. Inf. Juvenil,"Ferreira, Isabel Fontes Leal",Rosa Travessa,São Paulo,Salesiana,1982,Lit. Inf  Juvenil,,1
1925,Lit. Inf. Juvenil,"Veras, Everaldo Moreira",Pião na Unha,São Paulo,Salesiana,1982,Lit. Inf  Juvenil,Governo,1
1935,Ficção,"Garcia, Edson Gabriel",Gabriel Ternura,São Paulo,Loyola,1979,Lit. Inf  Juvenil,Governo,1
1936,Ficção,"Garcia, Edson Gabriel",Gabriel Ternura,São Paulo,Loyola,1979,Lit. Inf  Juvenil,Governo,1
1945,Lit. Inf. Juvenil,"Galdino, Luiz",Moleque de Rua,São Paulo,do Brasil,,Lit. Inf  Juvenil,,1
1953,Lit. Inf. Juvenil,"Felício, Vovô","Bichos eram diferentes, Os",Belo Horizonte,Vigilia,1981,Lit. Inf  Juvenil,Governo,1
1955,Lit. Inf. Juvenil,"Nicolelis, Giselda Laporta",Da cor do Azeviche,Rio de Janeiro,Salamandra,1984,Lit. Inf  Juvenil,Doacao,1
1960,Lit. Inf. Juvenil,"Oliveira, Ganimedes J. Santos de","História do Galo Marquês, A",São Paulo,Moderna,1982,Lit. Inf  Juvenil,Doacao,1
1986,Romance,"Fitzgerald, F. Scott","Grande Gatsby, O",São Paulo,Abril,1980,Romance,Doacao,1
2051,Romance,"Lins, Osman","Fiel e a Pedra, O",São Paulo,Summus,1979,Romance,Doacao,1
2061,Romance,"Defoe, Daniel ",Robinson Crusoé ,São Paulo,Scipione,1987,Romance,Governo,1
2068,Lit. Inf. Juvenil,"Viana, Vivina de Assis","Mundo é pra ser voado, O",São Paulo,Scipione,1993,Lit. Inf  Juvenil,,1
2071,Lit. Inf. Juvenil,"Viana, Vivina de Assis","Mundo é pra ser voado, O",São Paulo,Scipione,1993,Lit. Inf  Juvenil,,1
2079,Lit. Inf. Juvenil,"Lima, Aristides Fraga","Menino e o Jegue, O",São Paulo,Scipione,1989,Lit. Inf  Juvenil,Doacao,1
2085,Ficção,"Vieira, Isabel",Quem sequestrou Marta Jane? O,São Paulo,FTD,1995,Ficção,Doacao,1
2108,Lit. Inf. Juvenil,"Pellegrini, Domingos","Árvore que dava dinheiro, A",São Paulo,Moderna,1983,Lit. Inf  Juvenil,,1
2109,Lit. Inf. Juvenil,"Pellegrini, Domingos","Árvore que dava dinheiro, A",São Paulo,Moderna,1983,Lit. Inf  Juvenil,,1
2115,Lit Inf. Juvenil,"Bandeira, Pedro","Elefante Assassino, O",São Paulo,Atual,1987,Lit. Inf  Juvenil,Governo,1
2125,Lit. Inf. Juvenil,"Nunes Bojunga, Lygia",Tchau,Rio de Janeiro,Agir,1987,Lit. Inf  Juvenil,Doacao,1
2135,Lit. Inf. Juvenil,"Muralha, Sidonio","Personagem chamado Pedrinho, Um",Rio de Janeiro,Nordica,,Lit. Inf  Juvenil,Doacao,1
2139,Lit. Inf  Juvenil,"Condini, Paulo","Caso Mortal, Um",São Paulo,Moderna,1990,Lit. Inf  Juvenil,Governo,1
2149,Lit. Inf. Juvenil,"Sales, Herberto","Sobradinho dos Pardais, O",São Paulo,Melhoramentos,1978,Lit. Inf  Juvenil,Governo,1
2186,Lit. Inf. Juvenil,"Bandeira, Pedro","Ideia solta no ar, uma",São Paulo,Moderna,1991,Lit. Inf  Juvenil,Governo,1
2206,Romance,"Moog, Vianna","Rio imita o reino, O",Porto Alegre,Globo,1973,Romance,Governo,1
2207,Contos,Arthur C. Clarke,Contos da Taberna,Rio de Janeiro,Francisco Alves,1976,Contos,Doacao,1
2308,Lit. Inf. Juvenil,"José, Ganymédes",Brim Azul a história de uma calça,São Paulo,Atual,1989,Lit. Inf  Juvenil,Governo,1
2309,Lit. Inf. Juvenil,"José, Ganymedes","Solar Assombrado, O",Rio de Janeiro,Nova Fronteira,1986,Lit. Inf  Juvenil,Governo,1
2318,Lit. Inf. Juvenil,"Aguiar, Luiz Antonio",Vou fazer meu pai parar de fumar,São Paulo,FTD,1994,Lit. Inf  Juvenil,,1
2365,Lit. Inf. Juvenil,"Araujo, Leusa",Agitação à beira-mar,São Paulo,Ática,1994,Lit. Inf  Juvenil,,1
2399,Lit. Inf. Juvenil,"Bardari, Sérsi","Segredo dos Sinais Mágicos, O",São Paulo,Ática,1993,Lit. Inf  Juvenil,Governo,1
2450,Lit. Inf. Juvenil,"Dupre, Maria José","Mina de Ouro, A",São Paulo,Ática,1979,Lit. Inf  Juvenil,Doacao,1
2476,Lit. Inf  Juvenil,"Twain, Mark",Aventuras de Huck O,São Paulo,Abril,1979,Lit. Inf  Juvenil,Doacao,1
2496,Lit. Inf Juvenil,"Carr, Stella","Caso da estanha fotografia, O",São Paulo,Pioneira,1987,Lit. Inf. Juvenil,Doacao,1
2567,Lit. Inf. Juvenil,"Franco, Silvia Cintra","Barreira do Inferno, Na",São Paulo,Ática,1990,Lit. Inf  Juvenil,,1
2701,Ficção,"Christie, Agatha","Caso dos Dez Negrinhos, O",São Paulo,O Globo,1987,Ficção,Governo,1
2754,Contos,Machado de Assis,"Melhores Contos de Machado de Assis, Os ",São Paulo,Global,1985,Contos,Governo,1
2763,Contos,Machado de Assis,"Melhores Contos de Machado de Assis, Os ",São Paulo,Global,1985,Contos,Governo,1
2767,Contos,Machado de Assis,"Melhores Contos de Machado de Assis, Os ",São Paulo,Global,1985,Contos,Governo,1
2778,Contos,Machado de Assis,"Melhores Contos de Machado de Assis, Os ",São Paulo,Global,1985,Contos,Governo,2
2780,Contos,Machado de Assis,"Melhores Contos de Machado de Assis, Os ",São Paulo,Global,1985,Contos,Governo,1
2785,Contos,Machado de Assis,"Melhores Contos de Machado de Assis, Os ",São Paulo,Global,1985,Contos,Governo,1
2825,Romance,"Assis, Machado de",Helena,São Paulo,Hidell,1994,Romance,Governo,1
2857,Romance,"Alencar, José de",Cinco Minutos,São Paulo,Moderna,1993,Romance,Doacao,1
2886,Romance,"Ramos, Graciliano",São Bernardo,São Paulo,Record,1986,Romance,Doacao,1
2983,Romance,"Guimarães, Bernardo","Seminarista, O",São Paulo,Ática,1981,Romance,Governo,1
3086,Romance,"Alencar, José de","Pata de Gazela, A",São Paulo,Atica,1972,Romance,Doacao,1
3118,Romance,"Assis, Machado de",Memorial de Aires,São Paulo,Ática,1976,Romance,,1
3152,,Clarice Lispector,Para Gostar de Ler,São Paulo,Ática,1984,Contos,Governo,8
3160,,"Lispector, Clarice",Para Gostar de Ler- Volume 9,São Paulo,Ática,1984,Contos,Governo,1
3295,Romance,"Machado, Aníbal Monteiro",João Ternura,Rio de Janeiro,josé Olympio,1987,Romance,Governo,1
3437,Lit. Inf. Juvenil,"Malferrari, Lília",Camilinha no País das Belezas,São Paulo,Melhoramentos,1988,Lit. Inf  Juvenil,Doacao,1
3495,Romance,"Orwell, George","Revolução dos Bichos, A ",Porto Alegre,Globo,1986,Romance,Governo,1
3512,Romance,"Veríssimo, Érico","Certo Capitão Rodrigo, Um",Rio de Janeiro,Globo,1985,Romance,Governo,1
3569,Contos,Edgar Allan Poe,Contos,São Paulo,Cultrix,1986,Contos,Governo,1
3634,Coleção,"Lobato, Monteiro",Aventuras de Hans Staden,São Paulo,Brasiliense,1996,Lit. Inf  Juvenil,Governo,1
3648,Lit Inf. Juvenil,"Ramos, Hugo de Carvalho",Tropas e Boiadas,São Paulo,José Olympio,1965,Lit. Inf  Juvenil,Doacao,1
3662,Lit. Inf. Juvenil,"Bloch, Pedro","Me dá uma força, gente",,Ediouro,1980,Lit. Inf  Juvenil,,1
3690,Romance,"Barreto, Lima",Triste Fim de Policarpo Quaresma,São Paulo,Brasiliense,1971,Romance,Doacao,1
3728,,Luiz Vilela,"Violino, O ",São Paulo,Ática,1989,Contos,Governo,1
3758,Lit. Inf. Juvenil,"Lessa, Orígenes",Memorias de um cabo de vassoura,Rio de Janeiro,Ediouro,1972,Lit. Inf. Juvenil,Governo,1
4086,Poema,"Bandeira, Manuel",Berimbau,Rio de Janeiro,Nova Fronteira,1994,Poesia,Governo,2
4087,Poema,"Bandeira, Manuel",Estrela da Vida Inteira,Rio de Janeiro,Nova Fronteira,1993,Poesia,Governo,1
4304,Lit. Inf. Juvenil,"Chianca, Leonardo","Tia Marita, escrevi um livro",São Paulo,Atual,1994,Lit. Inf  Juvenil,Governo,1
4305,Lit. Inf. Juvenil,"Segato Augusto , Carlos","Terra das coisas perdidas, A",São Paulo,Atual,1994,Lit. Inf  Juvenil,Governo,1
4332,Lit. Inf. Juvenil,"Belinky, Tatiana",Olhos de ver ,São Paulo,moderna ,1995,Lit. Inf  Juvenil,Governo,1
4337,Lit. Inf. Juvenil,"Antônio, João",Afinação da Arte de Chutar Tampinhas,Belo Horizonte,Formato Editorial,1993,Lit. Inf  Juvenil,Governo,1
4353,Lit. Inf. Juvenil,Zélio,"Navegador e o príncipe, O",São Paulo,,1992,Lit. Inf  Juvenil,Governo,1
4370,Diversos,"Klink, Amyr",Cem dias entre céu e mar,São Paulo,Cia das Letras,1995,Biografia,Governo,1
4373,Contos,"Silva, Deonísio da ",Setecontos,São Paulo,FTD,1994,contos,Governo,10
4374,Diversos,"Klink, Amyr",Mar sem fim,São Paulo,Cia das Letras,2000,Biografia,Governo,1
4390,Lit Inf. Juvenil,"Saldanha, Paula","Eldorado, Garimpo Coragem",São Paulo,FTD,1994,Lit. Inf  Juvenil,Governo,1
4417,Lit. Inf. Juvenil,"Filho, Dumas Alexandre",Dama das Camélias ,Rio de Janeiro,Ediouro,1996,Lit. Inf  Juvenil,Governo,1
4418,Lit. Inf. Juvenil,"Rabelo, Marques",Odisséia,RIo de Janeiro,Ediouro,1996,Lit. Inf  Juvenil,Governo,1
4420,Lit. Inf. Juvenil,"Hugo, Victor",Corcunda de Notre-Dame,Rio de Janeiro,Ediouro,1996,Lit. Inf  Juvenil,Governo,1
4421,Ficção,Edgar Allan Poe,Histórias Extraordinárias de Allan Poe,Rio de Janeiro,Ediouro,1996,Contos,Governo,1
4433,Lit. Inf  Juvenil,"Orthof, Sylvia","Fantasma de Camarim, O",Belo Horizonte,Formato,,Lit. Inf  Juvenil,Governo,1
4452,Romance,Jorge Amado,"Morte e a morte de quincas berro dágua, A ",Rio de Janeiro,Record,1996,Romance,Governo,1
4467,Lit. Inf. Juvenil,"Gomes , Cardoso Alvaro",Hora da Luta ,São Paulo,FTD,1994,Lit. Inf  Juvenil,Governo,1
4474,Lit. Inf. Juvenil,"Marinho, João Carlos",Cascata de Cuspe,São Paulo,Moderna,1992,Lit. Inf  Juvenil,Doacao,1
4477,Lit. Inf. Juvenil,"Mott, Odette de Barros","Mercador de Sonhos, O",São Paulo,Moderna,1991,Lit. Inf  Juvenil,,1
4489,Lit. Inf. Juvenil,"Rodrigues, Eduardo",Mar Drogado,São Paulo,FTD,1994,Lit. Inf  Juvenil,,1
4492,Lit. Inf. Juvenil,"Regino, Maria de",Memórias da Escuridão,São Paulo,Moderna,1995,Lit. Inf. Juvenil,Doacao,1
4509,,"Lemos, Glaucia","Novas viagens do marujo verde, As",São Paulo,Atual,1993,Lit. Inf  Juvenil,Governo,1
4556,Lit. Inf. Juvenil,"Carrasco, Walcyr",Irmão Negro,São Paulo,Moderna,1995,Lit. Inf  Juvenil,Governo,1
4569,Lit. Inf. Juvenil,"Sordi, Rose","Estrela de cada um, A",São Paulo,Moderna,1994,Lit. Inf  Juvenil,Doacao,1
4580,Lit. Inf. Juvenil,"Braz, Julio Emílio","Avião, trafico de drogas",São Paulo,FTD,1995,Lit. Inf. Juvenil,Doacao,1
4588,Lit Inf. Juvenil,"Alves, Januária Cristina",Amor Perdidos e Achados,São Paulo,FTD,1995,Lit. Inf  Juvenil,Governo,1
4601, Lit. Infanto Juv.,"Nicolelis, Laporta Giselda",Sempre haverá uma amanhã,São Paulo,Moderna,1989,Lit. Inf  Juvenil,Governo,1
4607,Lit Inf. Juvenil,"Betto, Frei","Uala, o amor",São Paulo,FTD,1994,Lit. Inf  Juvenil,Governo,1
4609,Lit. Inf. Juvenil,"Albergaria, Lino de",Cinco anos sem Chover,São Paulo,FTD,1994,Lit. Inf  Juvenil,Governo,1
4615,Lit. Inf. Juvenil,"Rios, Rosana","Outro lado da historia, O",São Paulo,moderna,1992,Lit. Inf  Juvenil,,1
4616,Lit. Inf. Juvenil,"Rios, Rosana","Outro lado da historia, O",São Paulo,moderna,1992,Lit. Inf  Juvenil,,1
4624,Lit. Inf. Juvenil,"Rios, Rosana","Outro lado da historia, O",São Paulo,moderna,1992,Lit. Inf  Juvenil,,1
4625,Lit. Inf. Juvenil,"Lessa, Orígenes",Sequestro em Parada de Lucas ,São Paulo,Moderna ,1981,Lit. Inf  Juvenil,Doacao,1
4628,Lit. Inf. Juvenil,"Lessa, Orígenes",Sequestro em Parada de Lucas ,São Paulo,Moderna ,1981,Lit. Inf  Juvenil,Doacao,1
4634,Lit. Inf. Juvenil,"Lessa, Orígenes",Sequestro em Parada de Lucas ,São Paulo,Moderna ,1981,Lit. Inf  Juvenil,Doacao,1
4639,Diversos,Homero,Ilíada,São Paulo,Melhoramentos,1999,Épico,Governo,1
4647,Lit. Inf. Juvenil,"Rezende, Stela Maris",João-Chama-Chuva,Porto Alegre,L&PM Pocket,1987,Lit. Inf  Juvenil,Governo,1
4648,Romance,"Mérimée, Prosper",Carmen,São Paulo,FTD,1992,Romance,Governo,1
4652,Ficção,"Llosa, Mario Vargas",Quem matou Palomino Molero?,Rio de Janeiro,Francisco Alves,1996,Ficção,Governo,1
4655,Ficção,"Huxley, Aldous",Admirável Mundo Novo,São Paulo,Globo,1993,Ficção,Governo,1
4663,Lit. Inf. Juvenil,"Ladeira, Julieta de Godoy","Latinhas também amam, As",São Paulo,Atual,1994,Lit. Inf  Juvenil,Governo,1
4666,Lit. Inf. Juvenil,"Ribeiro, José Hamilton","Vingança do Índio Cavaleiro, A",São Paulo,Moderna,1995,Lit. Inf  Juvenil,Governo,1
4671,Romance,"Veiga, José J.","Hora dos Ruminantes, A",Rio de Janeiro,Bertrand Brasil,1996,Romance,Governo,1
4682,Lit. Inf. Juvenil,"Carr, Stella","Eu, Detetive o caso do sumiço",São Paulo,Moderna,1983,Lit. Inf  Juvenil,Doacao,1
4712,Romance,"Jaf, Ivan",Beijo na Boca,São  Paulo,Moderna,1994,Lit. Inf  Juvenil,Governo,1
4740,Lit. Inf. Juvenil,"Porter, Eleanor Hodgan",Pollyana,São Paulo,Nacional ,1995,Lit. Inf  Juvenil,Governo,1
4743,Lit Inf. Juvenil,"Veiga, José J. ","Trono do Morro, O",São Paulo,Ática,1995,Lit. Inf  Juvenil,Governo,1
4757,Lit. Inf. Juvenil,"Patriota, Margarida","Tranças da Emoção, Nas",São Paulo,FTD,1994,Lit. Inf  Juvenil,Governo,1
4762,Lit. Inf. Juvenil,"Patriota, Margarida","Tramas da Emoção, Nas",São Paulo,FTD,1994,Lit. Inf  Juvenil,Governo,1
4767,Lit. Inf. Juvenil,"Almeida, Elenice Machado de",Minha primeira Paixão,São Paulo,FTD,1994,Lit. Inf  Juvenil,,1
4768,Lit. Inf. Juvenil,"Almeida, Elenice Machado de",Minha primeira Paixão,São Paulo,FTD,1994,Lit. Inf  Juvenil,,1
4771,Lit. Inf. Juvenil,"Almeida, Elenice Machado de",Minha primeira Paixão,São Paulo,FTD,1994,Lit. Inf  Juvenil,,1
4817,Lit. Inf. Juvenil,"Nicolelis, Giselda Laporta",Guerreiros do Tempo,São Paulo,Moderna,1994,Lit. Inf  Juvenil,Doacao,1
4850,Lit. Inf. Juvenil,"Albergaria, Lino de",História de Amor,São Paulo,Moderna,1995,Lit. Inf  Juvenil,Governo,1
4853,Lit Inf. Juvenil,"Albergaria, Lino de","História de Amor, Uma",São Paulo,Moderna,1995,Lit. Inf  Juvenil,Doacao,1
4858,Lit. Inf. Juvenil,"Weiss, Mery","Menina e a fantasia, A",São Paulo,Moderna,1983,Lit. Inf  Juvenil,Governo,1
4869,Poemas,"Bandeira, Pedro ",Malasaventuras,São Paulo,Moderna,1984,Poesia,,1
4874,Poemas,"Bandeira, Pedro ",Malasaventuras,São Paulo,Moderna,1984,Poesia,,1
4881,Lit. Inf. Juvenil,"Freire, Roberto",Moleques de Rua,São Paulo,Moderna,1994,Lit. Inf  Juvenil,,1
4883,Lit. Inf. Juvenil,"Freire, Roberto",Moleques de Rua,São Paulo,Moderna,1994,Lit. Inf  Juvenil,,1
4901,,Clarice Lispector,"Primeiro beijo, O ",São Paulo,Ática,1997,Contos,Governo,2
4913,Lit. Inf. Juvenil,"Ângelo, Ivan","Ladrão dos Sonhos, O",São Paulo,Ática,1997,Lit. Inf  Juvenil,Governo,1
